c_text	c_thembez	c_tatsache	c_meinung	c_begruend	c_loes	c_zusw	c_frage	c_anrede	c_respekt	c_beznutzer	c_bezmedium	c_bezinhalt	c_bezpers	c_bezform	c_story	c_schrei	c_vulg	c_beleid	c_sarkzy	c_diskrim	c_luegenv	c_droh	c_gewalr	c_verwünsch	c_quali
Thomas Reußer Ja, bei mir auch ... 🥔	3	0	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Schau mal, hier findest du alle aktuellen Infos. https://www.deutschebahn.com/pr-duesseldorf-de/aktuell/presseinformationen/Nach-LKW-Unfall-auf-der-A40-Verbessertes-Ersatzkonzept-und-Arbeiten-auf-Hochtouren-5646896	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Oh menno! Ich bin nur noch entsetzt! Dieser Mensch (Weinberg ?), der den Trump so unterstützt, spricht von 40zig-, 50.000 Menschen, die dem derzeitigen(möglichweise weitere 4 Jahre) Präsidenten zujubeln, selbst im strömenden Regen stehend. Die Menschen in China und Nordkorea ''machen'' das auch! Und wie ernst Religion zu sehen ist, zeigte der gezeigte Ausschnitt. Religion, welcher ''Farbe'' auch immer kann und darf so nicht reagieren! Politik steht ihr nicht zu. Aber..., in Amerika ist alles etwas anders. Wer hat diese Bürgerinnen und Bürger so geprägt, die dort eingewandert sind, sogar aus Deutschland? Bin ich froh, dass ich nicht zu dieser Zeit gelebt habe, wo so viele ausgewandert sind, in das ach so ''Gelobte Land''? Und jetzt ist dieser Weinberg (?) auch noch 2x krankenversichert! Spannende Sendung!	2	3	3	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Junge JungeJunge! Kann bitte Jemand diesen Laienprediger Herrn L endlich mal aus dem Fernsehen verbannen! Der Mensch ist dafür verantwortlich, dass Millionen Menschen bald an Migräne leiden durch sein unsägliches Gesabbel ! Bitte Bitte! Nicht mehr einladen! Dieser Quacksalber! Unerträglich und nicht mehr zumutbar! 🙏🏽🙏🏽🙏🏽🙏🏽	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	3	0
60% wollen sich jetzt schon nicht impfen lassen!	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Nein kein Klimawandel, sind die Alljährlichen Herbst Stürme.	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Fabsi Raphael Daniel Marcel Bestermann 😁👍	3	0	2	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
na ? haben die Grünen nichts dagegen???	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	3	3	0	0	0	0	0
Ranga, der Chuck Norris der Wissenschaft. Er weiß eben alles. 😀	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
WDR Lokalzeit Ruhr 😉Leider häufig nur über externe Links! Wirklich barrierefrei wäre es, wenn es von vornherein mit dabei wäre😉	3	3	1	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Das hat er ja super erkannt… Was für eine Überraschung. Und 2 Sekunden später hat der Trump die Diktatur vorgeworfen.	3	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
Tatjana Nick können beruhigt weiter machen 😂	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
wenn Industrie immer vor Klimaschutz kommt , wird das nichts. Lächerlich ist auch dieses freikaufen mit CO2 Paketen, größter Unfug aber hey was solls.	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	3
Selbst Schuld. 🤷🏻‍♀️	1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0
wenn dann MNS tragen würdest Anja Karliczek müssten die Menschen keine angst vor deinen Krankhaften aeresolen haben weil Sie Atmen gerade in diesem Moment die lügen ein die schon wieder Verbreitet werden 	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
Harald Heilmann boah, halt einfach den Mund!	0	0	3	0	1	0	0	0	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2
Rauch mal weniger Crack junge, Du drehst mal wieder frei	0	0	3	0	1	0	0	0	0	2	0	1	2	0	0	0	1	2	2	0	0	0	0	0	0
Für mich sind immer mehr Menschen sehr leichtgläubig....Corona gibt es und Corona wird es auch dieses und nächstes Jahr geben . Und es wird auch nicht mit ner Influenza oder Schweinegrippe zu vergleichen sein	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
André Quaas so sieht's aus ... 😑	0	1	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"Denkt an Mutter Theresa
Es passiert überall schlimmes mit den kindern"	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Meine 9 Jährige Tochter hat auch 45 cm gespendet da ihr Vater an Krebs gestorben ist und sie für kranke Kinder was gutes tun wollte	3	2	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
aber Demos duerfen stattfinden...finde den Fehler	2	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
Als Kollegin freue ich mich über so einen klugen und netten Kollegen! Ich bin 45 Jahre Krankenschwester und arbeite als FKS auf Intensiv	1	0	3	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
Verdient	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
Das wird nicht das Letzte sein!!!	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
"Statt drei Wochen ""alles"" runterzufahren und danach durchzustarten, behandelt man offene Wunden mit regelmäßigem Pflasterwechsel? Wie das klappt, sieht man an der Lufthansa. 👍"	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Uwe Staniczek Alexander Jorde, der schon vor Jahren die Kanzlerin öffentlich im Fernsehen mit dem Pflegenotstand konfrontierte	2	3	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Bei einmal oder zweimal spülen?🧻🧻🚽🚽🚽🚽🕵️	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
Björn Eriksson richtig.	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Hi, Mo! Ja, den hat er verdient!!!	3	0	3	0	0	0	0	2	3	3	0	3	0	0	0	2	0	0	0	0	0	0	0	0	3
Welche Stadt ist dein Favorit? 🧐	2	0	0	0	0	0	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
ZDF heute Hallo Anna🙋 Ich hab ein Mofa👑	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ist eh alles Gefaket...Immer nur Baden  Württemberg	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2
Jörn Lengwenings Kann man alles messen und wird auch gemessen. Wenn 5000 Menschen in Stuttgart demonstrieren muss es signifikante Auswirkungen haben. Gab es aber nie. Liegt nicht daran, dass das nette Menschen sind - liegt wohl eher daran, dass Übertragung an der frischen Luft eben kaum möglich ist. Aber wir sind halt eine Verbotsgesellschaft, die selten bis nie darüber nachdenkt - ob das gerade auch Sinn ergibt. Wie das Schließen von Museen - in denen die Übertragungsraten Nullkommanull war.	3	3	3	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	1	0	0	0	1
Hendrik de Koning je Leute so schlimm wird es nicht Positiv bleiben ⚽💙⚒️ Glück auf 💙⚒️⚽	3	0	3	0	0	0	0	3	0	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	4
Gebt mir ne Million. Dan schick ich mal ne Powerpoint Präsentation vorbei. In einem Jahr ist das erledigt.	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oje, was hier alles unreflektiert zu lesen ist! Ihr Impfgegner macht euch gar nicht klar, welchen Fortschritt Impfungen bedeuten: auch schon ohne Corona wären viele von euch heute gar nicht mehr am Leben ohne Impfungen, Hygienemaßnahmen und Schulmedizin.	3	1	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Allgemeines Tempolimit von 130 km/h ☝🏻👌🏻	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
Weihnachten wird bei uns ganz normal im engsten Familienkreis gefeiert. Corona kann uns die Stimmung da nicht verderben	3	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
Martin Schmidt und auf die freue ich mich.	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	1
Sven Krischkowski Klasse - Sie sprechen mir aus der Seele - immer nur über andere meckern und selbst alles aussitzen und sich es im Amt bequem machen - die bekommen nicht mal einen Parteitag hin - angeblich wegen Corona aber in die Kirche dürfen die Menschen beten gehen. Hier schadet man der Wirtschaft - den Kindern, den Künstlern und den Alten mit diesen überzogenen Maßnahmen - vorige Woche beschlossen und heute erst umgesetzt - da kann es doch schlimm nicht sen. Den Zahlen traue ich nicht weil viele Experten sagen, dass diese Tests falsch Positive anzeigen. Hier wird nur Angst geschürt und das ist für keinen gut. Trump ist richtig, er verschafft Zuversicht und Hoffnung - bei uns wird man dumm geredet mit Corona - das Virus wird es immer geben und jeder kann sich selbst schützen da braucht man keine Gebrauchsanleitung und Vorschriften von der Regierung.	1	3	3	3	1	0	0	0	2	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1
Ja, man kann an den Kommentaren sehr deutlich erkennen, dass Corona auch aufs Hirn schlägt. Von den Infizierten offensichtlich unbemerkt!	2	0	3	0	0	0	0	0	0	3	0	3	2	1	0	0	0	2	3	1	0	0	0	0	0
Daniela Stephanie-Rose Foster, warum den nicht? Das hat doch nichts mit den Begriffen Neger, Zigeuner ect zu tun	3	0	2	1	0	0	2	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
😡das sollte man mit Tätern mal machen	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
Und wenn das soweiter geht, dass in Parade Schritten... man merkt jetzt schon das die leute exponentiell aggressiver sind. Das Problem ist 82%der Leute lassen sich von Radio und Fernsehen weichkochen, anstatt mal selber zu denke.	1	1	3	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
Jasmin Mrugalla komm, wir rufen mal in Petersdorf an ob wir nochmal kommen dürfen 🤩💓	3	0	2	0	2	0	0	0	0	3	0	3	0	0	1	1	0	0	0	0	0	0	0	0	2
Andreas Kraus RTL Aktuell hier hat RTL wie immer nicht gedacht. Deswegen fällt dieser Beitrag durch. Das mangelnde Denken und die mangelnde Intelligenz dieses Senders und diesen Beitrag widert mich an. Schämt euch dafür @RTL aktuell!! 	3	0	3	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	2	0	0	0	0	0	1
"Wenn ich all die Kommentare zum Thema ""Corona"" lese, dann bin ich einfach traurig. Ich finde es schlimm, dass wir immer nur das Negative sehen; dass wir schimpfen und jammern; dass wir gegenseitig Schuld zuweisen, uns gegenseitig denunzieren; dass wir uns so immer tiefer in die Depression hineinziehen lassen ... Dabei würde es gerade in Krisenzeiten darum gehen, gegenzusteuern, Alternativen aufzuzeigen, Mut zu machen. Dass dies möglich ist, das haben während des ersten Lockdowns ein Großvater und seine Enkelkinder bewiesen. In der österreichischen Zeitung ""Presse am Sonntag"" habe ich den wunderbaren Artikel von einem über 70jährigen gelesen, der in der Zeit der Trennung via Internet mit Enkelsohn (10) und Enkeltochter (7) Geschichten zu schreiben begann (https://www.diepresse.com/5887354/wie-aus-der-coronakrise-marchen-entstanden). Über ihr Tun ist ein Buch entstanden, das eben erschienen ist. Mit ihrem Handeln haben die drei nicht nur in Zeiten der Distanz Nähe geschaffen, ihre Beziehung sogar noch vertieft. Sie haben auch bewiesen, wie mit Fantasie und Kreativität der ärgsten Krise produktiv begegnet werden kann. Gerade jetzt, wo wir neuerlich distanzierten Zeiten entgegengehen, kann dieses Beispiel nur zur Nachahmung empfohlen werden."	2	3	3	0	0	3	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	2
Waldtraut Schmidt verzichtest fals vorhanden auf dein fahrzeug ?	0	0	0	0	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
WDR Lokalzeit Ruhr Ja, habe ich. Das Land und die jeweiligen Kommunen. Denn es werden so viele Steuergelder für irgendwelche Schei....e ausgegeben die kein Mensch braucht, zumal allein Hundebesitzer viel Hundesteuer bezahlen und dafür keine Gegenleistung erhalten. Wie zum Beispiel Kotbeutel, mit der Begründung das die Spender immer sofort leer gezogen werden wenn sie aufgefüllt werden. Der einzige Landkreis wo das tadellos klappt ist Dornumersiel, wo du so gut wie keine Haufen öffentlich liegen siehst. LG.MONIKA an alle Tierfreunde und das gesamte Team von WDR Lokalzeit Ruhr.	3	3	3	0	2	1	0	3	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	3
Die kleine Hexe Lisbeth 🥰👍- wunderbare Geschichten, starke Frauenbilder, märchenhafte Illustrationen ❤️!	3	2	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
Viktoria Westarp die jungen Leute, die ich kenne, überreißen das schon. Allerdings haben sie in der Politik keinerlei Lobby, kein Wunder, sie dürfen ja nicht wählen, da wird dann lieber Politik für die älteren gemacht. Da wird dann eher ein bisschen Bashing betrieben wahlweise als Partyvolk oder Virenschleudern.	2	3	1	2	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2
Ich weiß nicht	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Monika Hucks Eine Katastrophe wäre es, wenn die Sterbezahlen nicht heruntergehen.	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Das ist der Dank das man diesen Russen nach Deutschland geholt hat und gerettet hat,, und jetzt werden die deutschen durch den Dreck gezogen	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Genau selbst entscheiden und das richtige tun 😂😂👍😎💪	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3
ZDF heute es geht mir gut und diese Dinge beachte ich einfach nicht mehr	2	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
@Kahled Omeirat: Was für ein selten dämlicher Kommentar!	1	0	3	0	0	0	0	0	0	3	0	3	0	3	0	0	1	0	0	0	0	0	0	0	2
hart aber fair inhaltliche Argumentation scheint nicht jedem gegeben zu sein, leider	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	0	0	2
Cedric Fischer Kleidung sollte für die Schule angemessen sein.Sonst kommt der nächste bald im Bikini.	3	0	3	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Man kann es sogar sehen,  Anno 1820	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Nils Gerster Ach wissen Sie wenn sie das nicht sehen tut es mir leid ,sie glauben auch nur deutsche sind Judenhasser?Und labern sie mich mich nicht mit ihrem Unwissen zu bitte	3	0	3	0	0	0	0	0	0	3	0	3	3	0	3	0	2	2	3	0	0	0	0	0	1
Beherberbungsverbot und die Busse sind voll bis oben hin und alle tragen eine Maske, wer nicht muss ne Strafe zahlen.	2	3	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
Man kann nichts verhindern..kapiert das endlich..hat nichts mit Vorsicht zu tun..die Zahlen steigen ja trotz AHA...weil mehr getestet wird, die Grippesaison beginnt..wir sind nurSpielball von Zahlenjongleuren..besorgt wäre ich..würden jetzt massiv schwere Fälle auftauchen mit Intensivpflicht..das passiert aber nicht...die Sentinelzahlen sind eindeutig..aber viele stecken nicht in der Materie...mich interessiert nicht mehr..was da beschlossen wird..das ist nur noch wirr und irre..macht ruhig alles was die sagen..ich bin müde zu argumentieren...ich weiß, es gibt genügend, die das ganz anders sehen..ist ok..aber dies ist meine Sicht auf das Phänomen des plötzlichen Anstiegs allerorten	3	3	3	3	1	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
Fritz Thies Die ganze AfD, spannend zuzuhören.	2	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	1	0	0	0	0
Donald Tramp armer alter Mann!	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Respekt muss man sich erarbeiten oder verdienen und nicht diktieren, war im Westen auch nie anders 😉	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Truman Burbank...werden sie machen 	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
Ron Pasemann Mich interessiert es. Und viele andere auch	1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
"Ursula Hagen ja das denke ich auch.... denn er hat sich durch mein Profil gelesen und überall in Beiträgen den gleichen Text gepostet wie hier und versucht sich durch ""Gefällt mir - Klicks"" einzuschleimen."	0	3	2	1	0	1	0	0	0	3	0	3	0	0	1	0	1	0	0	0	0	0	0	0	2
hart aber fair nein, kann ich nicht! Wenn das Leben eines Einzelnen ausschließlich in Gottes Hand liegen würde, würden wohl kaum kleine Kinder sterben. Ein Gott, der so etwas als Prüfung auferlegt, ist es nicht wert, verehrt zu werden. Als nächstes wird Gott für homosexuelle pädophile Bischöfe, Priester etc. sein, aber gleichzeitig die homosexuelle Ehe verbieten. Das ist schizophren und nicht wirklich göttlich. Gott wird einfach vorgeschoben, um sein eigenes Versagen zu entschuldigen! Herr Plasberg hat den Bischof mit einer einzigen Frage das komplette Fehlverhalten der kath. Kirche aufgetischt, eine Antwort darauf gab es nicht, lediglich, dass Gott etwas vorsieht...da habe ich aufgehört, zuzuhören.	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1
"Beim Streiken geht es nicht darum sich Freunde zu machen. Was bekommen die Erzieher und Erzieherinnen für ihre Rücksicht? Da wird wohl kaum jemand sagen ""Oh die sind aber freundlich, verzichten schon ewig auf mehr Geld was ihnen mit Sicherheit zusteht. Also geben wir ihnen jetzt für ihre Gutmütigkeit mehr, weil sie nicht streiken"" Lächerlich... Gebt ihnen was ihnen zusteht, sonst tut es halt auch einfach mal weh... Beschwert euch bei den Arbeitgebern..."	3	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3
Trixelinchen Hexenkind	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Sehr schlaues Vögelchen ist er	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1
Das hirnlose Palaver dieser Frau kann man sich sparen	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0
Wie war das nochmal mit der Grundrente für die vielen ostdeutschen Frauen die neben Kindererziehung noch Vollzeit gearbeitet haben ? Da fängt ja die Neiddebatte bei den Westdeutschen schon an , die diese Jahre nicht zusammen bekommen , nicht mal im Ansatz !😉	3	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
Komisch ist das sich in letzter Zeit soviele Merkel Marionetten anstecken und darüber berichten 🤔	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1
"Das mit der Abstimmung hat nicht geklappt; ich kam weder telefonisch noch per Internet durch - am Tekefon hieß es ""die Abstimmung ist beendet..."" ubd und am Fernsehen wurde immer noch dazu aufgerufen durch Einblendungen .... 😏"	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Hä? Was soll jetzt der proxykonflikt?	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Manuel Gahlen klingt nach einem guten Plan 👍🏻😊	3	0	3	0	0	0	0	0	2	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
Gabi Ele dann les es doch nicht war eh nicht für dich oder heißt du Ralf?	0	3	3	3	1	0	0	0	0	3	0	3	3	0	0	0	0	0	3	0	0	0	0	0	2
Christine Owoc Sie sagen „aushalten und durchhalten“ oder erkennen und verändern!!	3	3	3	0	1	0	0	0	0	3	0	3	0	2	0	1	0	0	0	0	0	0	0	0	2
Ich lebe nicht in Amerika deswegen ist meine Meinung dazu nicht wirksam . Und nicht meine Erlaubnis was zu sagen.	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
WDR Lokalzeit Ruhr Ja, gerade eben fertig geworden. Wie ich mir das dachte, der Satz in diesem Beitrag ist aus dem Zusammenhang gerissen, natürlich kenne ich ihn und seine Herkunft. Es hätte mich schon sehr gewundert, wenn er das so gemeint hätte. Ein großartiger Film, vielleicht ein bisschen zu Bochumlastig. Aber da kommt er ja wech, nich wahr?!	3	2	3	0	0	1	0	0	0	0	3	3	0	0	0	1	0	0	0	0	1	0	0	0	1
NEIN!	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Hans Stein und das Probelem sparen an Einmalhandschuhe die merfach benuzt werden mit Desinfetionsmittel drüber	3	3	0	1	0	2	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
HartaberFair, diesmal komplett ohne Fair!	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1
12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Aber Hauptsache immer mehr Flüchtlinge reinholen, die diesen Menschen die Möglichkeit auf neuen, bezahlbaren Wohnraum nehmen. :-(	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
hart aber fair zum Beispiel im ÖPNV wären Maßnahmen mehr als angebracht, denn auch wenn alle Maske tragen ist es unmöglich, wie voll Busse und Bahnen sind. In Schulbussen sind die Kinder auch auf engstem Raum zusammen. Es müssten dringend mehr Busse/Bahnen eingesetzt werden.	3	3	3	3	3	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Ulli Stielike 0würde sich im Grab umdrehen.	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0
Ernst Herbert: Also ist es auch eine Frechheit wenn du eine Zeitschrift kaufst und da ist Werbung drin? Weil, du hast doch Geld bezahlt für die Zeitung, oder?	0	0	1	1	0	0	0	0	0	3	1	3	0	0	0	0	0	0	2	0	0	0	0	0	2
Nein Nein 😢😢	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
"Ich liebe meine Hündin über alles und sie kam mit 4 Monaten aus Griechenland zu uns. Wir haben bei 0 anfangen müssen inkl Beisshemmung. Sie war 5 Jahre als unsere Zwillinge zur Welt kamen. 

Ich habe sie niemals allein gelassen,  niemals. Ein Tier ist ein Tier. Ich habe sie kurz schnüffeln lassen als wir nach über einen Monat aus dem Krankenhaus kamen und gut ist.

Hier respektieren die Kinder den Hund und umgekehrt,  heute sind unsere Jungs 5 und lassen unsere Hündin komplett in Ruhe und umgekehrt auch. Wenn sie groß genug sind und wissen,  wie man mit Hunden auch mal raufen kann etc, können sie sich frei mit ihr bewegen. Hier gilt auch, Bett des Hundes gehört dem Hund und ist ihr Rückzug, sollte sie ihn benötigen. 

Es muss klare Grenzen geben, zwischen Mensch und Tier,  grad wenn Kinder mit im Spiel sind. Ein Tier ist kein Kuscheltier.

Was da in dem Bericht jetzt tatsächlich passierte kann ich nicht sagen aber leider tendieren die meisten immer zum Kuscheltier und vergessen eben dann dabei, wieviel Erziehung und klare Regeln bei einem Hund, egal wie klein oder groß diese sind, zu setzen."	3	3	3	3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
Jim Panse und Senf ☝🏻🤣	0	0	1	0	0	0	0	0	0	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
Die Einen betrügen bei der Wahl, die anderen eine ganze Legislaturperiode ohne Pause, wo ist der große Unterschied?	2	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
uiuiuiuiuiui-auauauauauau.	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Da wir alle vom Tag 1 an auf Krankheit, Alter, Tod zusteuern, wäre es für jeden klar, dass das Leben nicht nur lustig ist. Im großen Maße sind wir aber dieser Wahrheit gar nicht mehr fähig. Es wirkt wie eine Verweichlichung unserer Wesensbeschaffenheit. Wenn wir versuchen, gewissermaßen umzudefinieren, was wirklich noch ein lebenswertes Leben sein soll/darf/muss, dann wird das wie im Film angesprochen, das ganze Lebensverständnis umdrehen und untergraben, begraben und wir haben irgendwann eine gewissen Beliebigkeit, ob man lebt oder stirbt. Das ist wie eine künstlich herbeigeführte Depression, geradezu wie eine Todeskultur.	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
...dieser selbsternannte könig von deutschland ist das furunkel am arsch des bösen...und bekommt heute noch steuergeld in den arsch gesteckt...	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	1
Elke Wennes ob sie es dann auch noch lustig finden😉	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	1	0
Alexander Gutsche Damit wäre so manch ein Schalker vielleicht gerade sogar noch zufrieden. ;-)	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
Wie traurig das Leben der Menschen sein muss, die hier dagegen wettern. Wie perspektivlos muss die eigene Existenz sein, dass man anderen Menschen ihre Liebe und ihr Glück verwehren will. Love is love 🏳️‍🌈	3	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3
ZDF heute gute Nacht Mia	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Herr Spahn, Sie könnten Ihre Villa verkaufen und den erzielten Verkaufspreis für die Kultur und Kunstbranche spenden. Alle anderen politischen Drecksäcke der Regierung könnten auf ihre Diäten verzichten und selbige Monat für Monat spenden! Damit würdet ihr zeigen, wie sehr ihr mit eurem Volk solidarisch seid!	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1
